0.5099242612776368,0.33433830088882843,0.9365317040668856,0.582842076997132,0.5968135866440968,0.19489816020914563,0.9638339164401158,0.9433387464159708,0.010575167959142928,0.7196601841374298,0.23434011877160854,0.42981679594115474,0.6830021265812318,0.27772241675729836,0.9227205531918393,0.0424671442329313,0.30246335826780646,0.005596115038916882,0.9020606118035095,0.7889740592546446,0.42309926931785746,0.32167261041671147,0.5004203641972844,0.6251511721233941,0.15134150480691244,0.2053369554335278,0.33510828395217185,0.0864184944141444,0.20898412641552455,0.6079567083902645,1.0
0.08182341743531985,0.5045530442159919,0.4652982046778549,0.6691809169378437,0.9636541775339275,0.6694226995835096,0.6571396768152893,0.908439266594873,0.09798819671804393,0.5459258674288775,0.6036135950107127,0.5461807909781535,0.47553303057459384,0.6342410862373218,0.8463780640203558,0.7565675162534184,0.9063509135089419,0.20087376213934016,0.7288333924003616,0.6160731535699455,0.3836263094018618,0.7681483890541111,0.6287034580925014,0.8040197614200538,0.6681906348322764,0.3490824882944934,0.8051456316966008,0.6305614248301494,0.36759448429153585,0.5713862227292829,1.0
0.3814301790748865,0.061112068152251675,0.7076841884728785,0.6105174333389471,0.44752394113104044,0.7820524566594418,0.5325519755040853,0.43165903687207985,0.46077942408855355,0.7015211608665496,0.5166015550114678,0.992592881600039,0.23927631972840357,0.39671997780785007,0.5141775660176126,0.9243214852807122,0.7458487568150293,0.241008893695268,0.8021272671628041,0.5032210800234208,0.5065666234149674,0.35318175809055596,0.13134820707382522,0.05532291269277445,0.9918174008809263,0.5129792495195646,0.5981380213895481,0.49810161385406637,0.9699417683599938,0.14359641235513643,1.0
0.5933613895303057,0.8759557390053985,0.03641464850594511,0.631956813764259,0.8702416654668769,0.36319476167293485,0.5668384189436912,0.6992649900760909,0.2212134681061485,0.2807534291123671,0.01802670143466356,0.32343920774481516,0.19510896044067483,0.7013805090771849,0.40671335677253917,0.08807251361718327,0.09561337672612236,0.7859418052918383,0.6346413692908769,0.1900419137741024,0.6746261828688751,0.9358865033587094,0.09930988650369921,0.490646819165767,0.23752634519531635,0.0051126143035586935,0.7843606593376257,0.7068121108668308,0.7260819043496073,0.9549767124104788,0.0
0.6498433300009833,0.5478478713669958,0.987361626219755,0.6384659165753084,0.42375277049746707,0.8691324479588637,0.8147531904426799,0.14706604366570153,0.14625296040667557,0.5806922567740413,0.7742514996186318,0.862900413551661,0.774609162833769,0.8347612567024527,0.6507625403009748,0.12379880349533379,0.34489400475028686,0.12808981146101728,0.23799256314105832,0.9346029582967603,0.3686989377115233,0.730902457763053,0.4342952402174878,0.9917986829154488,0.7896652664358984,0.13746157382400848,0.4806512141377465,0.10999719768019611,0.6267869455151457,0.8572078734910953,0.0
0.34586399006232693,0.2529187234348397,0.08848683729145057,0.4126357926425972,0.059420678514708336,0.4917821661265286,0.07621225062671777,0.04621973973121041,0.9279429125890025,0.015943952621539248,0.6083625712262739,0.9400376084392847,0.6659355305717626,0.3245390916948011,0.5297509447813649,0.3664520497281524,0.3859936874466191,0.9863125093209694,0.10968557922382183,0.7040177860208443,0.8905246032946428,0.7557197476788279,0.15948083008253955,0.32300836878425554,0.342088472350943,0.3106659151505866,0.10228292084734114,0.47188134243683055,0.14153460827645759,0.5693672835819235,1.0
0.06078664312897353,0.8162995513787371,0.5567602876044262,0.09211230555660377,0.34338914924189845,0.5513097918687706,0.0908963911315902,0.053341749653473824,0.8923855067664257,0.9416362015253787,0.3565558591846899,0.6221546999855847,0.48274654249153837,0.9531230804712011,0.6437516593607997,0.6659836459659896,0.9732378644370294,0.609487008322408,0.8815815288164134,0.1805529408752331,0.8848132154146539,0.2666238007174214,0.552773604900283,0.5401846953427933,0.8455157546600354,0.15886718576779735,0.6196215791242043,0.31103469735515876,0.9321698495597137,0.8934182948385267,1.0
0.16086218927564078,0.7781800289227548,0.4291853728333259,0.801961739482522,0.03562019276733874,0.9205306689061694,0.7626195629438672,0.1480678589006852,0.7325545467276721,0.4840665023629085,0.8764445018522641,0.8040596148053346,0.7210865584278734,0.6550915066421957,0.9721976986754188,0.8317792889776785,0.5155062051322156,0.944312160925447,0.6322738286168158,0.6236737920309384,0.6964443163082403,0.15743780074166047,0.9647051697171604,0.34933372872730384,0.6857627821499157,0.05809538609933185,0.2192077262515375,0.7757938595728162,0.1982443975374122,0.16222278233676868,0.0
0.4398383160183751,0.409566003729545,0.856838074608752,0.5594649786547662,0.3792238892496951,0.6600461372092802,0.3988617138480589,0.5962219820659965,0.026160517604014055,0.5884459397870079,0.9486702782961176,0.9074992803036958,0.9311906670413045,0.9371069659228273,0.33703675168034597,0.4051484452339761,0.2574036409181053,0.6949671379078626,0.3367966643050212,0.4269559033831396,0.1108801837750375,0.989520897802292,0.8078894110927194,0.5201161562385282,0.8329355071254068,0.6707962143787924,0.06436201684575393,0.2653549310496549,0.9702097004142752,0.7954021048617077,1.0
0.6932638464916216,0.8686436398518136,0.5077985629256727,0.3499210451826055,0.5981466382765218,0.4309268449767205,0.6421835299441915,0.5031072831818375,0.7863672392084611,0.5982562425914555,0.20455965924157682,0.32069092225149265,0.6319313076120405,0.5177991075271564,0.9258932374759926,0.06611028495239091,0.7516224004093246,0.06276283651702252,0.5970125301515895,0.9748321694287442,0.27656748404033826,0.11624435542486078,0.1523478587156346,0.6927155393747577,0.11272492817135904,0.9278907828307108,0.25342000164288425,0.02458341865209801,0.7927700694753705,0.6343114480002998,1.0
